"Video URL","User Channel URL","User Name","Comment Text","Number of Likes","Number of Replies","Comment Time","Replies"
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@alfonsodespouy","@alfonsodespouy","Un buen inicio de domingo con Planeta Juan ... saludos y gracias 🇨🇱🙏👏👏","20","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@GracielaDalcin","@GracielaDalcin","Que impresionante!!! Muchas veces vi fotos y videos de este lugar, pero nunca con tanta realidad como en este video, todo es muy fuerte, hay que ser muy intrépido para ser parte , aunque sea por un dia , de estos rituales. Juan, cuanto profesionalismo!!! Y que temple para mezclarte y vivir esos momentos , que solo se dan en ese lugar del mundo. Definitivamente el video más audaz , el que refleja la realidad con una autenticidad única. Felicitaciones Juan!!!!🇦🇷🇦🇷","7","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marydim16","@marydim16","Impactante y conmovedor documental! Diría que eres como un antropólogo visual. Admiro como te sumerges en la cultura y sociedad. Describes con respeto las creencias o costumbres de las personas, sin dejar de lado la dignidad que merece cada ser humano.","2","1","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@norwaycincuenta3191","@norwaycincuenta3191","Juan , nadie como tú para documentar estas situaciones terribles de la vida y el mundo , eres muy valiente, me han hecho pensar tanto tus últimos videos.  Que fuerte para ti también asumir emocionalmente estas circunstancias wooow mis respetos y que locura tan inmensa, gracias Dios por donde nací y como vivo !!! Ni quejarme de absolutamente nada","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jacquelinevierarodriguez4982","@jacquelinevierarodriguez4982","Super interesante Juan. Como aprende uno contigo. Definitivamente las culturas son diversas en esto el mundo. Estoy impactada. El rio mas infectado del mundo y parece nadie tener una infección cutanea. Me impresiona que sea el poder de su fe quien los salva de una gran peste que podría exterminar a muchos de ellos, sin embargo todos caminan normal y casi satisfechos, casi felices por cada oportunidad dada por sus creencias y costumbres.","21","4","2 days ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@tuttodev","@tuttodev","Minuto 22:48 pobre señora le pego la moto","14","1","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@astridpinilla5649","@astridpinilla5649","Uuufff Mí estimado Juan F es impactante la serie de tus videos de Pakistan e India. 
Wow eres único al andar por Varanasi y el rio Ganges descalzo por esos lugares tan bravos en todo sentido que mezclan todo tipo de emociones, sensaciones, sentimiento y sentidos …. Porfis cuídate mucho, especialmente tu salud e integridad física. 
Gracias por todos y cada uno de tus impresionantes videos en cada lugar del planeta, tu planeta Juan y el  nuestro con todas las locuras que nos acompañan.
Saludos desde tu tierrita Bogotana.

Astrid🇨🇴","2","0","23 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@heidicarolina6562","@heidicarolina6562","3:41 ¡qué ascoooo! 😣😣😣😣. Muchas gracias, Juan, por tu sacrificio, eres un valiente.","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Leben5","@Leben5","Mi respeto a los hermanos indios hinduistas y a su cultura. Me parece que tienen gobiernos y política que además de corrupta, no les interesa el pueblo, la gente y su sufrimiento... Respeto total por la manera de pensar de la gente simple... y sobre todo me causa admiración que la gente como sea, necesita y quiere seguir la fe y buscar a Dios aunque los caminos sean muy diferentes a los nuestros! ... Ufff Juan este video me dio de todo... No se ni que sentir, ni que decir,.. De solo pensar en estar allí me dio ganas de correr, de no querer ver ni escuchar todo ese ruido, esa agua turbia, ese humo lleno de muerte, ese despelote de gente llendo y viniendo... Hermanos, seres humanos viviendo en ese desorden de vida pero en la búsqueda de que quizá el sufrimiento les ayude a trascender y salir de alli... Estará allí Dios?... Estarán las almas de los cuerpos quemados en paz?... Será esa gente feliz viviendo todo ese caos?","9","0","1 day ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@ingridramirez1748","@ingridramirez1748","No quiero que termine esta serie Juan, muy buena. Eres una gran contador de historias ❤❤❤","9","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marinaramirez6166","@marinaramirez6166","Sólo me imagino  pararse  descalzo en ese río  y toda esa suciedad 
Ay  señor que cultura
   Muchas  gracias  por hacer que  conozcamos todo eso 
Sr Juan que Dios lo bendiga 🙏 cuidese","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@melvinsamuelbrackettalvare82","@melvinsamuelbrackettalvare82","Excelente videos Juan, eres el único de los muchos que he visto reportan to sobre la India y la Fé de su gente, con la excepción de que usted tiene el cuidado de informarse bien para así informarnos, gracias por tu ardua dedicación!!!! 😊😊🎉🎉❤❤😢😢","1","0","16 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@nancymoralescaballero7007","@nancymoralescaballero7007","Juanito,no me cansó de decir eres el mejor .hasta donde llegan las creencias y cada una de ellas respetables, un abrazo y nuestro Dios te proteja 🙏 ♥️","11","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@susanazavala3746","@susanazavala3746","Me quedo sin palabras, Juan honestamente como se ve que te encanta hacer lo que haces, eres todo un profesional y con que respeto lo haces, este video me dejó impactada para nosotros que no estamos acostunbrados a estas costumbres y por consiguiente se respetan, gracias Juan por mostrarnos, solamente me doy cuenta de lo bendecida que soy de vivir en un gran país como lo es 🇺🇸🙏♥️","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@anddrearuiz569","@anddrearuiz569","De la india distingo en grupos literarios muchos escritores y poetas que compartimos el gusto por la literatura! Pero todo esto es a otro nivel, vivo en Cali. Pero soy de Bogotá Colombia. Muy buen documental realmente impresionante!! 🫂👏👏","1","0","15 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@elvaruiz6968","@elvaruiz6968","JUAN ME ENCANTAN TUS VIDEOS PERO POR FAVOR NO TE ARRIESGUES TANTO PONTE POR LO MENOS UN CUBRE BOCAS ESE AIRE CONTAMINADO QUE RESPIRAS SE TE QUEDA EN LOS PULMONES Y PARA ALGUIEN QUE NO ESTA ACOSTUMBRADO PUEDE SER MORTAL POR FAVOR CUIDATE MUCHO SE QUE ES PARTE DE TU TRABAJO PERO CUÍDATE AHORA ME EXPLICO EL PORQUE DE TANTOS MUERTOS  DESCANSEN EN PAZ BENDICIONES SALUDOS DE CHIHUAHUA MÉXICO 🙏❤❤❤❤❤","13","2","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@oscarmoreno4034","@oscarmoreno4034","Que Crack Juan!! El verdadero Influencer!!! Mis respetos. Saludos desde tu ciudad. Santafe de Bogotá!!!","10","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mayrajohan","@mayrajohan","Que cosa más increíble y espantosa!! Que obsesión tiene esta gente con el fuego y la suciedad. Nunca había visto un documental sobre este rio tan bueno como este. Eres el rey de los “travel vlogs”. ❤❤","46","0","2 days ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@rapr5520","@rapr5520","Gracias Juan por tan profesional reportaje, admiro tu valor y entrega para estar en ese lugar con tanto respeto y seriedad para esa gente. 
Que aunque en América, la mayoría de las personas no compartimos sus formas de vivir, mucha insalubridad 😢 aun así les respetamos. 
Yo en lo particular admiro a los hindues por su gran respeto que tienen a la vida, particularmente el gran respeto que ellos tienen a los animales, aún que no respetan los ecosistemas donde viven los animales 😢 y contaminan tanto el planeta, como es el caso de este río Ganges 😢","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mard9213","@mard9213","Gracias #planetajuan por ese recorrido por la India, es increíble la diversidad de culturas y creencias, más allá de lo imaginable. Definitivamente el mundo 🌎🌍 está lleno de submundos y tus vídeos nos muestran que no necesitamos conocer otros planetas, con conocer el nuestro y su diversidad infinita es suficiente. 
Por favor cuídate, por los pies también pueden ingresar muchas bacterias y, nunca está demás, tomar precauciones. Bendiciones 🙏","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@dalylopezmedina","@dalylopezmedina","Juan , la India lo tiene todo , suciedad , gente con costumbres bizarras , cosas inimaginables , creencias extrañas, cuídate mucho la salud y que Dios te bendiga , abrazos desde República Dominicana 😮República Dominicana ❤❤","47","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@nubiaecheverry8583","@nubiaecheverry8583","Mi Juan siempre mi Juan ❤❤❤❤❤...por favor ten cuidado....","25","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@reinaldosuarez7486","@reinaldosuarez7486","Juan es el mejor cronista, documentalista o comunicador hoy por hoy en las redes, cuán valioso resulta tu trabajo hombre!.","1","0","19 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@curious7w7","@curious7w7","14:08 Juan no solo es espectador, el vive la experiencia 🗿🔥","7","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@LADYCAROLINAACOSTANUNPAQUE","@LADYCAROLINAACOSTANUNPAQUE","QUE TRISTEZA VER A LA GENTE VIVIENDO ASI, ESE VIDEO ES UN PEQUEÑO ABRE BOCAS DE LA REALIDAD QUE VIVE LA GENTE EN ESE LUGAR.","9","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@donattavacca743","@donattavacca743","Quisiera tener esas defensas para no enfermar. 😥😥","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@osvalbel","@osvalbel","me gusta el contenido de plantea juan, porque va mas allá de lo que nadie muestra: el pais real. Muchos influencers que muestran viajes, lo hace desde el punto de vista turistico. Gracias a el planeta juan porque nos permite conocer la realidad del planeta de una forma sencilla, y sin arandelas.","1","0","18 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@johanacatherineduranmonroy3152","@johanacatherineduranmonroy3152","Solo me pude imaginar. Una infección si hubiera alguna herida abierta.
Me quedo con mi credo gracias.😊","7","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@anitadominguez9343","@anitadominguez9343","Gente de la india tomando agua de Varanasi: 🙌💪

Yo comiendo sandía en la noche: 💀☠️🤒🤕😷","5","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@lucas3080","@lucas3080","Wow,  que impresionante. Con todo respeto no iría a ese lugar. Saludos Juan ☺️ y ten cuidado en el cruce de calles..😉","9","0","2 days ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@yurianyquitian4945","@yurianyquitian4945","Juan gracias por mostrar al mundo todo lo que muy pocos valientes están dispuestos a hacer. Pido al universo protección para ti por todo lo que tú mente y cuerpo puede soportar fisicamente. En estos lugares inéditos.","1","0","22 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@ceciliavillanueva9166","@ceciliavillanueva9166","Juan realmente eres un verraco mano para meterse allá mano es algo pero bravo creíble increíble increíble Juan no deja ver parte de creencias que ni teníamos por imaginación increíble increíble estoy abrumada😮😅","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@judithedery5821","@judithedery5821","Que experiencia!!! Te pasaste!! Abrazo desde Buenos Aires","9","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@IngridGaucher","@IngridGaucher","La muerte siempre es un tabu sin importar la religion o cultura. No imagino cuantas almas en ese lugar, pesada la energia.","26","7","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@andresfelipelamearce8142","@andresfelipelamearce8142","Mis respetos, un nivel de fé increíble para esta gente, Juan la verdad usted es un duro parcero de admirar.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marilu0302","@marilu0302","Pensé que mi capacidad de asombro se había agotado ya que voy venezolana y vivo en Caracas Venezuela con todo lo que nos están haciendo pero cada vez que veo un vídeo tuyo Juan me doy cuenta que no. Gracias por llevarnos a viajar a esos lugares asombrosos y enseñarnos como viven en otras latitudes. Un abrazo apretado después de que te hayas dado una súper ducha 😂","6","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@danielalejandro9188","@danielalejandro9188","Dios descubri tu canal hace menos de un mes y es lo mejor que me pudo pasar,lo que transmite cada imagen es increible! desde entonces me veo todos tus videos","8","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@IdaniaUSA-zh6mv","@IdaniaUSA-zh6mv","Cuánto valor para hacer esos videos tan peligrosos para su salud, cuidase mucho que no hay dinero en el mundo que valga la vida de uno.  Bendiciones.   Siempre veo sus videos porque son únicos","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@hasramdonatello3973","@hasramdonatello3973","Uyyyyyy lo montaste hace 14 minutooooooS!.... Ahora, a disfrutarte. Cafecito, desayuno contigo y vivirme tú viaje y vídeo. DiooooooS como me encantas!❤ Desde Caracas Venezuela un abrazo enorme!","8","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@margaritasanchez6525","@margaritasanchez6525","La India un país verdaderamente insólito 😮","17","0","2 days ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@stargauysil338","@stargauysil338","Uno la verdad que no sabe si reír or llorar o que … lo que sí es que sopapo bien dado en la cara de cada unos de nosotros que nos quejamos por estupideces …","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@LadySuarez-q5d","@LadySuarez-q5d","Juan gracias totales por permitirnos conocer el mundo a través de tu lente, este claramente me ha dejado sin palabras,  me ha dejado con mas preguntas que respuestas, si bien hay temas que no comparto, entiendo que ellos ven la muerte como algo sagrado, como lo  que es;  algo netamente natural, a diferencia de los occidentales que no nos gusta hablar mucho de ella. Gracias por tu profesionalismo, mi familia y yo esperamos con ansias tu siguiente video.","2","0","1 day ago",""
